,ProteinID,GeneNames,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG
18992,Q9UIJ5,ZDHHC2,0,1,0,0,0,0,0,0,1,1,0,0
18993,Q9NQX6,ZNF331,1,0,1,0,0,0,0,0,0,0,0,1
18994,A8MUU9,,0,0,0,0,0,0,0,0,0,0,0,0
18995,Q8TAD4,SLC30A5,0,1,0,0,0,0,0,0,0,0,0,0
18996,Q6ZTK2,,0,0,0,0,0,0,0,0,0,0,0,0
18997,A6NJY4,,0,1,0,0,0,0,0,0,0,0,0,0
18998,O60688,YPEL1,0,0,0,0,0,0,0,0,0,0,0,0
18999,Q8NC26,ZNF114,1,0,1,0,0,0,0,0,0,0,0,0
19000,Q96NC0,ZMAT2,0,0,1,0,0,0,0,0,0,0,0,0
19001,Q9Y4E5,ZNF451,1,0,0,0,0,0,0,0,1,1,0,0
19002,Q9Y2P0,ZNF835,1,0,1,0,0,0,0,0,0,0,0,0
19003,Q8NAQ8,,0,0,0,0,0,0,0,0,0,0,0,0
19004,Q9UII5,ZNF107,1,0,1,0,0,0,0,0,0,0,0,0
19005,Q7Z7L7,ZER1,0,0,0,0,0,0,0,0,0,1,0,0
19006,Q8N2G6,ZCCHC24,0,0,0,0,0,0,0,0,0,0,0,0
19007,Q8N9K5,ZNF565,1,0,1,0,0,0,0,0,0,0,0,0
19008,Q969W8,ZNF566,1,0,1,0,0,0,0,0,0,0,0,0
19009,Q6UXR8,,0,0,0,0,0,0,0,0,0,0,0,0
19010,Q9H6S0,YTHDC2,0,0,0,0,0,1,0,0,1,1,0,0
19011,Q6ZS27,ZNF662,1,0,1,0,0,0,0,0,0,0,0,0
19012,Q8NAP8,ZBTB8B,1,0,1,0,0,0,0,0,0,0,0,0
19013,Q6AZW8,ZNF660,1,0,1,0,0,0,0,0,0,0,0,0
19014,Q9BYJ9,YTHDF1,0,0,0,0,0,1,0,0,0,0,0,0
19015,Q6ZQY7,,0,0,0,0,0,0,0,0,0,0,0,0
19016,Q6ZT83,,0,0,0,0,0,0,0,0,0,0,0,0
19017,Q6UXU0,,0,0,0,0,0,0,0,0,0,0,0,0
19018,Q8WZ26,,0,0,0,0,0,0,0,0,0,0,0,0
19019,Q96K75,ZNF514,1,0,1,0,0,0,0,0,0,0,0,0
19020,Q96IR3,,0,0,0,0,0,0,0,0,0,0,0,0
19021,P0CH99,ZNF705D,1,0,1,0,0,0,0,0,0,0,0,0
19022,Q9UI25,,0,0,0,0,0,0,0,0,0,0,0,0
19023,Q03924,ZNF117,1,0,1,0,0,0,0,0,0,0,0,0
19024,Q8ND82,ZNF280C,1,0,1,0,0,0,0,0,0,0,0,0
19025,Q8N402,,0,0,0,0,0,0,0,0,0,0,0,0
19026,Q9BTK2,,0,0,0,0,0,0,0,0,0,0,0,0
19027,Q8N3J9,ZNF664,1,0,1,0,0,0,0,0,0,0,0,0
19028,Q9P1C3,,0,0,0,0,0,0,0,0,0,0,0,0
19029,Q15973,ZNF124,1,0,1,0,0,0,0,0,0,0,0,0
19030,A8MUZ8,ZNF705G,1,0,1,0,0,0,0,0,0,0,0,0
19031,Q6ZRG5,,0,0,0,0,0,0,0,0,0,0,0,0
19032,Q6UXQ8,,0,0,0,0,0,0,0,0,0,0,0,0
19033,Q9UI54,,0,0,0,0,0,0,0,0,0,0,0,0
19034,Q96N95,ZNF396,1,0,1,0,0,0,0,0,0,0,0,0
19035,Q99592,ZBTB18,1,0,1,0,0,0,0,0,0,0,0,0
19036,Q9UPT8,ZC3H4,0,0,0,0,0,0,0,0,0,0,0,0
19037,Q8N3U1,,0,0,0,0,0,0,0,0,0,0,0,0
19038,A8K0R7,ZNF839,0,0,0,0,0,0,0,0,0,0,0,0
19039,P17019,ZNF708,1,0,1,0,0,0,0,0,0,0,0,0
19040,Q6ZRU5,,0,0,0,0,0,0,0,0,0,0,0,0
19041,Q6ZTC4,,0,0,0,0,0,0,0,0,0,0,0,0
19042,Q5W150,,0,0,0,0,0,0,0,0,0,0,0,0
19043,Q86YH2,ZNF280B,1,0,1,0,0,0,0,0,0,0,0,0
19044,Q8N9L7,,0,0,0,0,0,0,0,0,0,0,0,0
19045,Q96EG3,ZNF837,1,0,1,0,0,0,0,0,0,0,0,0
19046,Q9H7R5,ZNF665,1,0,1,0,0,0,0,0,0,0,0,0
19047,P0C880,,0,0,0,0,0,0,0,0,0,0,0,0
19048,Q9H5U6,ZCCHC4,0,0,0,0,0,0,0,0,1,1,0,0
19049,P52736,ZNF133,1,0,1,0,0,0,0,0,0,0,0,0
19050,P52741,ZNF134,1,0,1,0,0,0,0,0,0,0,0,0
19051,Q6ZSR3,,0,0,0,0,0,0,0,0,0,0,0,0
19052,P62699,YPEL5,0,0,0,0,0,0,0,0,0,0,0,0
19053,Q13105,ZBTB17,1,0,1,0,0,0,0,0,0,0,0,0
19054,Q5H9K5,ZMAT1,0,0,1,0,0,0,0,0,0,0,0,0
19055,Q9HA38,ZMAT3,0,0,0,0,0,1,0,0,0,0,0,0
19056,O14709,ZNF197,1,0,1,0,0,0,0,0,0,0,0,0
19057,Q9H9D4,ZNF408,1,0,1,0,0,0,0,0,1,0,0,0
19058,Q9HCL3,ZFP14,1,0,1,0,0,0,0,0,0,0,0,0
19059,P59817,ZNF280A,1,0,1,0,0,0,0,0,0,0,0,0
19060,O75820,ZNF189,1,0,1,0,0,0,0,0,0,0,0,0
19061,Q7Z7K2,ZNF467,1,0,1,0,0,0,0,0,0,0,0,0
19062,Q8N184,ZNF567,1,0,1,0,0,0,0,0,0,0,0,0
19063,Q8TD17,ZNF398,1,0,1,0,0,0,0,0,0,0,0,0
19064,Q8N9P0,,0,0,0,0,0,0,0,0,0,0,0,0
19065,Q499Y3,,0,0,0,0,0,0,0,0,0,0,0,0
19066,P0C879,,0,0,0,0,0,0,0,0,0,0,0,0
19067,Q6ZQT0,,0,0,0,0,0,0,0,0,0,0,0,0
19068,Q9ULM3,YEATS2,0,0,0,0,0,0,0,0,0,0,0,0
19069,Q6ZRM9,,0,0,0,0,0,0,0,0,0,0,0,0
19070,Q75L30,,0,0,0,0,0,0,0,0,0,0,0,0
19071,Q8N1Y9,,0,1,0,0,0,0,0,0,0,0,0,0
19072,Q8N8F6,YIPF7,0,1,0,0,0,0,0,0,0,0,0,0
19073,Q8N9G6,,0,0,0,0,0,0,0,0,0,0,0,0
19074,Q9BWQ6,YIPF2,0,1,0,0,0,0,0,0,0,0,0,0
19075,Q9BSR8,YIPF4,0,1,0,0,0,0,0,0,0,0,0,0
19076,Q969M3,YIPF5,0,1,0,0,0,0,0,0,0,0,0,0
19077,Q9H354,,0,1,0,0,0,0,0,0,0,0,0,0
19078,O43670,ZNF207,0,0,1,0,0,0,0,0,0,0,0,0
19079,Q9P217,ZSWIM5,0,0,0,0,0,0,0,0,0,0,0,0
19080,P0C6A0,ZGLP1,1,0,1,0,0,0,0,0,0,0,0,0
19081,Q8TF20,ZNF721,1,0,1,0,0,0,0,0,0,0,0,0
19082,O75362,ZNF217,1,0,1,0,0,0,0,0,0,0,0,0
19083,Q969S3,ZNF622,0,0,0,0,0,0,0,0,0,0,0,0
19084,Q96H40,ZNF486,1,0,1,0,0,0,0,0,0,0,0,0
19085,Q9NR11,ZNF302,1,0,1,0,0,0,0,0,0,0,0,0
19086,Q96MN9,ZNF488,1,0,1,0,0,0,0,0,0,0,0,0
19087,Q68DY1,ZNF626,1,0,1,0,0,0,0,0,0,0,0,0
19088,Q6ZR52,ZNF493,1,0,1,0,0,0,0,0,0,0,0,0
19089,Q9Y473,ZNF175,1,0,1,0,0,0,0,0,0,0,0,0
19090,Q8N587,ZNF561,1,0,1,0,0,0,0,0,0,0,0,0
19091,P51504,ZNF80,1,0,1,0,0,0,0,0,0,0,0,0
19092,Q8N6M9,ZFAND2A,0,0,0,0,0,0,0,0,0,0,0,0
19093,Q9BRH9,ZNF251,1,0,1,0,0,0,0,0,0,0,0,0
19094,Q8IYH5,ZZZ3,1,0,1,0,0,0,0,0,0,0,0,0
19095,O14978,ZNF263,1,0,1,0,0,0,0,0,0,0,0,0
19096,Q08AG5,ZNF844,1,0,1,0,0,0,0,0,0,0,0,0
19097,Q6NXT4,SLC30A6,0,1,0,0,0,0,0,0,0,0,0,0
19098,P52746,ZNF142,1,0,1,0,0,0,0,0,0,0,0,0
19099,Q8TF39,ZNF483,1,0,1,0,0,0,0,0,0,0,0,0
19100,Q569K4,ZNF385B,0,0,0,0,0,0,0,0,0,0,0,0
19101,Q5TC79,ZBTB37,1,0,1,0,0,0,0,0,0,0,0,0
19102,Q9NZL3,ZNF224,1,0,1,0,0,0,0,0,0,0,0,0
19103,Q70YC5,ZNF365,0,0,0,0,0,0,0,0,0,0,0,0
19104,Q14202,ZMYM3,0,0,0,0,0,0,0,0,0,0,0,1
19105,Q96F45,ZNF503,1,0,0,0,0,0,0,0,0,0,0,0
19106,Q6ZT77,ZNF826P,1,0,1,0,0,0,0,0,0,0,0,0
19107,Q17R98,ZNF827,1,0,1,0,0,0,0,0,0,0,0,0
19108,Q53GI3,ZNF394,1,0,1,0,0,0,0,0,0,0,0,0
19109,Q5TEC3,ZNF697,1,0,1,0,0,0,0,0,0,0,0,0
19110,O60293,ZFC3H1,0,0,0,0,0,0,0,0,0,0,0,0
19111,Q96CK0,ZNF653,1,0,1,0,0,0,0,0,0,0,0,0
19112,O60481,ZIC3,1,0,1,0,0,0,0,0,1,0,0,0
19113,Q86YE8,ZNF573,1,0,1,0,0,0,0,0,0,0,0,0
19114,Q9BUG6,ZSCAN5A,1,0,1,0,0,0,0,0,0,0,0,0
19115,Q9NUE0,ZDHHC18,0,1,0,0,0,0,0,0,1,1,0,0
19116,Q96NJ6,ZFP3,1,0,1,0,0,0,0,0,0,0,0,0
19117,Q6ZNG0,ZNF620,1,0,1,0,0,0,0,0,0,0,0,0
19118,Q96MM3,ZFP42,1,0,1,0,0,0,0,0,0,0,0,0
19119,A0A1B0GTU1,ZC3H11B,0,0,0,0,0,0,0,0,0,0,0,0
19120,Q5T0B9,ZNF362,1,0,1,0,0,0,0,0,0,0,0,0
19121,P17017,ZNF14,1,0,1,0,0,0,0,0,0,0,0,0
19122,Q96GE5,ZNF799,1,0,1,0,0,0,0,0,0,0,0,0
19123,Q8IWR0,ZC3H7A,0,0,0,0,0,1,0,0,0,0,0,0
19124,Q9Y330,ZBTB12,1,0,1,0,0,0,0,0,0,0,0,0
19125,P36508,ZNF76,1,0,1,0,0,0,0,0,0,0,0,0
19126,Q15697,ZNF174,1,0,1,0,0,0,0,0,0,0,0,0
19127,O43298,ZBTB43,1,0,1,0,0,0,0,0,0,0,0,0
19128,Q96CS4,ZNF689,1,0,1,0,0,0,0,0,0,0,0,0
19129,Q5VV52,ZNF691,0,0,1,0,0,0,0,0,0,0,0,0
19130,Q96GY0,ZC2HC1A,0,0,0,0,0,0,0,0,0,0,0,0
19131,Q9Y2A4,ZNF443,1,0,1,0,0,0,0,0,0,0,0,0
19132,Q86UD4,ZNF329,1,0,1,0,0,0,0,0,0,0,0,0
19133,P52740,ZNF132,1,0,1,0,0,0,0,0,0,0,0,0
19134,Q6ZN57,ZFP2,1,0,1,0,0,0,0,0,0,0,0,0
19135,O75467,ZNF324,1,0,1,0,0,0,0,0,0,0,0,0
19136,Q6PF04,ZNF613,1,0,1,0,0,0,0,0,0,0,0,0
19137,Q86XD8,ZFAND4,0,0,0,0,0,0,0,0,0,0,0,0
19138,Q8TBC5,ZSCAN18,1,0,1,0,0,0,0,0,0,0,0,0
19139,Q5JVG2,ZNF484,1,0,1,0,0,0,0,0,0,0,0,0
19140,Q9C0D3,ZYG11B,0,0,0,0,0,0,0,0,0,1,0,0
19141,Q05516,ZBTB16,1,0,1,0,0,0,0,0,1,0,0,1
19142,P17027,ZNF23,1,0,1,0,0,0,0,0,0,0,0,0
19143,Q8IUH4,ZDHHC13,0,1,0,0,0,0,0,0,1,1,0,0
19144,Q99676,ZNF184,1,0,1,0,0,0,0,0,0,0,0,0
19145,Q7L2R6,ZNF765,1,0,1,0,0,0,0,0,0,0,0,0
19146,Q9UJL9,ZFP69B,1,0,1,0,0,0,0,0,0,0,0,0
19147,Q9BTP6,ZBED2,0,0,0,0,0,0,0,0,0,0,0,0
19148,Q9NXT0,ZNF586,1,0,1,0,0,0,0,0,0,0,0,0
19149,Q9H0C1,ZMYND12,0,0,0,0,0,0,0,0,0,0,0,0
19150,Q86UQ0,ZNF589,0,0,1,0,0,0,0,0,0,0,0,0
19151,Q7Z2W4,ZC3HAV1,0,0,0,0,0,1,0,0,0,0,0,0
19152,Q9C0D4,ZNF518B,1,0,1,0,0,0,0,0,0,0,0,0
19153,Q8TBZ8,ZNF564,1,0,1,0,0,0,0,0,0,0,0,0
19154,Q8TF47,ZFP90,1,0,1,0,0,0,0,0,0,0,0,0
19155,Q03923,ZNF85,1,0,1,0,0,0,0,0,0,0,0,0
19156,Q8IYN0,ZNF100,1,0,1,0,0,0,0,0,0,0,0,0
19157,O60844,ZG16,0,0,0,0,0,0,0,0,0,0,0,0
19158,Q5VIY5,ZNF468,1,0,1,0,0,0,0,0,0,0,0,0
19159,Q6ECI4,ZNF470,1,0,1,0,0,0,0,0,0,0,0,0
19160,A8K8V0,ZNF785,1,0,1,0,0,0,0,0,0,0,0,0
19161,Q8TAW3,ZNF671,1,0,1,0,0,0,0,0,0,0,0,0
19162,A6NN14,ZNF729,1,0,1,0,0,0,0,0,0,0,0,0
19163,Q9NZV7,ZIM2,1,0,1,0,0,0,0,0,0,0,0,0
19164,Q9P0L1,ZKSCAN7,1,0,1,0,0,0,0,0,0,0,0,0
19165,Q96H79,ZC3HAV1L,0,0,0,0,0,0,0,0,0,0,0,0
19166,Q6AHZ1,ZNF518A,1,0,1,0,0,0,0,0,0,0,0,0
19167,Q9NX65,ZSCAN32,1,0,1,0,0,0,0,0,0,0,0,0
19168,P0C7X2,ZNF688,1,0,1,0,0,0,0,0,0,0,0,0
19169,Q96SR6,ZNF382,1,0,1,0,0,0,0,0,0,0,0,0
19170,O00258,WRB,0,1,0,0,0,0,0,0,0,0,0,0
19171,Q8TAG5,VSTM2A,0,0,0,0,0,0,0,0,0,0,0,0
19172,Q96GT9,XAGE2,0,0,0,0,0,0,0,0,0,0,0,0
19173,Q8WTP9,XAGE3,0,0,0,0,0,0,0,0,0,0,0,0
19174,Q8IUB3,WFDC10B,0,0,0,0,0,0,0,0,0,0,0,0
19175,P55060,CSE1L,0,0,0,0,0,0,0,0,0,0,0,0
19176,Q96G27,WBP1,0,0,0,0,0,0,0,0,0,0,0,0
19177,Q6ZS81,WDFY4,0,1,0,0,0,0,0,0,0,0,0,0
19178,Q5MNZ6,WDR45B,0,0,0,0,0,0,0,0,0,0,0,0
19179,P17861,XBP1,1,1,1,0,1,0,0,0,0,0,0,0
19180,Q5GH76,XKR4,0,1,0,0,0,0,0,0,0,0,0,0
19181,Q5GH73,XKR6,0,1,0,0,0,0,0,0,0,0,0,0
19182,Q9BYP7,WNK3,0,0,0,1,0,0,0,0,1,1,0,0
19183,Q9P1Q0,VPS54,0,0,0,0,0,0,0,0,0,0,0,0
19184,Q8TF74,WIPF2,0,0,0,0,0,0,0,0,0,0,0,0
19185,A3KMH1,VWA8,0,0,0,0,0,0,0,0,0,1,0,0
19186,P41221,WNT5A,0,0,0,0,0,0,1,0,1,0,0,0
19187,Q9UBD3,XCL2,0,0,0,0,0,0,0,0,0,0,0,0
19188,P42768,WAS,0,0,0,0,0,0,0,0,1,0,1,0
19189,Q8N9V3,WDSUB1,0,0,0,0,0,0,0,0,0,1,0,0
19190,P47989,XDH,0,0,0,0,0,0,0,0,1,1,0,0
19191,A6NLU5,VSTM2B,0,1,0,0,0,0,0,0,0,0,0,0
19192,Q9H6Y2,WDR55,0,0,0,0,0,0,0,0,0,0,0,0
19193,P47992,XCL1,0,0,0,0,0,0,0,0,0,0,0,0
19194,O94967,WDR47,0,0,0,0,0,0,0,0,0,0,0,0
19195,A4UGR9,XIRP2,0,0,0,0,0,0,0,0,0,0,0,0
19196,Q9Y2I8,WDR37,0,0,0,0,0,0,0,0,0,0,0,0
19197,Q6ZQQ6,WDR87,0,0,0,0,0,0,0,0,0,0,0,0
19198,Q93098,WNT8B,0,0,0,0,0,0,1,0,0,0,0,0
19199,A6NIX2,WTIP,1,0,0,0,0,0,0,0,0,0,0,0
19200,Q01831,XPC,0,0,1,0,0,0,0,0,1,0,0,1
19201,P56706,WNT7B,0,0,0,0,0,0,1,0,0,0,0,0
19202,Q9UEU0,VTI1B,0,1,0,0,0,0,0,0,0,0,0,0
19203,A2RUG3,XKRY2,0,1,0,0,0,0,0,0,0,0,0,0
19204,Q9GZS3,WDR61,1,0,0,0,0,0,1,0,0,0,0,0
19205,Q6GPH4,XAF1,0,0,0,0,0,0,0,0,0,0,0,0
19206,P04004,VTN,0,0,0,0,0,0,0,0,0,0,0,0
19207,Q9H4A3,WNK1,0,0,0,1,0,0,0,0,1,1,0,0
19208,O76024,WFS1,0,1,0,0,0,0,0,0,1,0,0,0
19209,Q9BQY6,WFDC6,0,0,0,0,0,0,0,0,1,0,0,0
19210,Q9HC57,WFDC1,0,0,0,0,0,0,0,0,1,0,0,0
19211,Q5TIE3,VWA5B1,0,0,0,0,0,0,0,0,0,0,0,0
19212,P04628,WNT1,0,0,0,0,0,0,1,0,1,0,0,0
19213,Q9Y5W5,WIF1,0,0,0,0,0,0,1,0,0,0,0,1
19214,Q9C0J8,WDR33,0,0,0,0,0,0,0,0,0,0,0,0
19215,Q969T9,WBP2,0,0,0,0,0,0,0,0,1,0,0,0
19216,P30291,WEE1,0,0,0,1,0,0,0,0,1,1,0,0
19217,Q9H977,WDR54,0,0,0,0,0,0,0,0,0,0,0,0
19218,Q9NQW7,XPNPEP1,0,0,0,0,0,0,0,0,1,1,0,0
19219,P56703,WNT3,0,0,0,0,0,0,1,0,0,0,0,0
19220,O75717,WDHD1,0,0,1,0,0,0,0,0,0,0,0,0
19221,Q9Y484,WDR45,0,0,0,0,0,0,0,0,1,0,0,0
19222,P78423,CX3CL1,0,1,0,0,0,0,0,0,0,0,0,0
19223,Q9NX94,WBP1L,0,1,0,0,0,0,0,0,0,0,0,0
19224,Q9P202,WHRN,0,0,0,0,0,0,0,0,0,0,0,0
19225,P57081,WDR4,0,0,0,0,0,0,0,0,0,0,0,0
19226,P23025,XPA,0,0,1,0,0,0,0,0,1,0,0,1
19227,Q5MNZ9,WIPI1,0,0,0,0,0,0,0,0,0,0,0,0
19228,A6NCI4,VWA3A,0,0,0,0,0,0,0,0,0,0,0,0
19229,Q502W6,VWA3B,0,0,0,0,0,0,0,0,1,0,0,0
19230,P02774,GC,0,0,0,0,0,0,0,0,0,0,0,0
19231,Q8IWG1,WDR63,0,0,0,0,0,0,0,0,0,0,0,0
19232,Q9BV38,WDR18,0,0,0,0,0,0,0,0,0,0,0,0
19233,P0DP72,VSIG10L2,0,1,0,0,0,0,0,0,0,0,0,0
19234,Q8IUB5,WFDC13,0,0,0,0,0,0,0,0,1,0,0,0
19235,Q562E7,WDR81,0,0,0,0,0,0,0,0,1,0,0,0
19236,Q8IZQ1,WDFY3,0,0,0,0,0,0,0,0,1,1,0,0
19237,Q8NI36,WDR36,0,0,0,0,0,0,0,0,1,0,0,0
19238,O14905,WNT9B,0,0,0,0,0,0,1,0,0,0,0,0
19239,P61964,WDR5,1,0,0,0,0,0,0,0,0,1,0,0
19240,Q9GZT5,WNT10A,0,0,0,0,0,0,1,0,1,0,0,0
19241,P56705,WNT4,0,0,0,0,0,0,1,0,1,0,0,0
19242,Q14191,WRN,0,0,1,0,0,0,0,1,1,1,0,1
19243,Q9Y6W5,WASF2,0,0,0,0,0,0,0,0,0,0,0,0
19244,O43542,XRCC3,0,0,1,0,0,0,0,0,1,1,0,0
19245,Q5GFL6,VWA2,0,0,0,0,0,0,0,0,0,0,0,0
19246,Q9UPY6,WASF3,0,0,0,0,0,0,0,0,0,0,0,0
19247,O43379,WDR62,0,0,0,0,0,0,0,0,1,0,0,0
19248,Q96J92,WNK4,0,0,0,1,0,0,0,0,1,1,0,0
19249,Q8IZH2,XRN1,0,0,1,0,0,1,0,0,1,1,0,0
19250,O75695,RP2,0,0,0,0,0,0,0,0,1,0,0,0
19251,Q9BRX9,WDR83,0,0,0,0,0,0,0,0,0,0,0,0
19252,Q9Y334,VWA7,0,0,0,0,0,0,0,0,0,0,0,0
19253,Q5JSH3,WDR44,0,0,0,0,0,0,0,0,0,0,0,0
19254,Q8NBI6,XXYLT1,0,1,0,0,0,0,0,0,1,1,0,0
19255,Q6P2D8,XRRA1,0,0,0,0,0,0,0,0,0,0,0,0
19256,Q702N8,XIRP1,0,0,0,0,0,0,0,0,0,0,0,0
19257,Q9UIA9,XPO7,0,0,0,0,0,0,0,0,0,0,0,0
19258,O75191,XYLB,0,0,0,1,1,0,0,0,1,1,0,0
19259,Q96P53,WDFY2,0,0,0,0,0,0,0,0,0,0,0,0
19260,Q9NZC7,WWOX,0,0,0,0,0,0,1,0,1,1,0,0
19261,Q6P2C0,WDR93,0,0,0,0,0,0,0,0,0,0,0,0
19262,B1ANS9,WDR64,0,0,0,0,0,0,0,0,0,0,0,0
19263,Q9GZV5,WWTR1,1,0,0,0,0,0,0,0,0,0,1,0
19264,Q9NW82,WDR70,0,0,0,0,0,0,0,0,0,0,0,0
19265,Q8IWA0,WDR75,1,0,0,0,0,0,0,0,0,0,0,0
19266,P13010,XRCC5,1,0,1,0,0,0,0,0,1,1,0,0
19267,Q9C0E2,XPO4,0,0,0,0,0,0,0,0,0,0,0,0
19268,Q9HD64,XAGE1A; XAGE1B; XAGE1C; XAGE1D; XAGE1E,0,0,0,0,0,0,0,0,0,0,0,0
19269,Q6ZMY6,WDR88,0,0,0,0,0,0,0,0,0,0,0,0
19270,Q96FK6,WDR89,0,0,0,0,0,0,0,0,0,0,0,0
19271,Q9BZH6,WDR11,0,0,0,0,0,0,0,0,1,0,0,0
19272,Q06250,WT1-AS,0,0,0,0,0,0,0,0,0,0,0,0
19273,Q9H0D6,XRN2,1,0,1,0,0,0,0,0,1,1,0,0
19274,O95070,YIF1A,0,1,0,0,0,0,0,0,0,0,0,0
19275,A6XGL0,YJEFN3,0,0,0,0,0,0,0,0,0,1,0,0
19276,Q6ZUT4,,0,0,0,0,0,0,0,0,0,0,0,0
19277,Q92536,SLC7A6,0,1,0,0,0,0,0,0,0,0,0,0
19278,Q92618,ZNF516,1,0,1,0,0,0,0,0,0,0,0,0
19279,Q7Z570,ZNF804A,0,0,0,0,0,0,0,0,0,0,0,0
19280,Q9HCE3,ZNF532,1,0,1,0,0,0,0,0,0,0,0,0
19281,O43296,ZNF264,1,0,1,0,0,0,0,0,0,0,0,0
19282,Q8TCH9,,0,0,0,0,0,0,0,0,0,0,0,0
19283,A6NJL1,ZSCAN5B,1,0,1,0,0,0,0,0,0,0,0,0
19284,Q5BKY6,,0,0,0,0,0,0,0,0,0,0,0,0
19285,P98182,ZNF200,1,0,0,0,0,0,0,0,0,0,0,0
19286,Q8N972,ZNF709,1,0,1,0,0,0,0,0,0,0,0,0
19287,Q9BYN7,ZNF341,1,0,1,0,0,0,0,0,0,0,0,0
19288,Q6P9A1,ZNF530,1,0,1,0,0,0,0,0,0,0,0,0
19289,Q96BR6,ZNF669,1,0,1,0,0,0,0,0,0,0,0,0
19290,O75800,ZMYND10,0,0,0,0,0,0,0,0,1,0,0,0
19291,Q9H5H4,ZNF768,1,0,1,0,0,0,0,0,0,0,0,0
19292,Q6UXV3,,0,0,0,0,0,0,0,0,0,0,0,0
19293,P35789,ZNF93,1,0,1,0,0,0,0,0,0,0,0,0
19294,P60852,ZP1,0,1,0,0,0,0,0,0,0,0,0,0
19295,Q9H7M6,ZSWIM4,0,0,0,0,0,0,0,0,0,0,0,0
19296,Q9BX82,ZNF471,1,0,1,0,0,0,0,0,0,0,0,0
19297,Q7Z739,YTHDF3,0,0,0,0,0,1,0,0,0,0,0,0
19298,Q9Y2K1,ZBTB1,1,0,1,0,0,0,0,0,0,0,0,0
19299,O95159,ZFPL1,0,1,0,0,0,0,0,0,0,0,0,0
19300,Q8N8J6,ZNF615,1,0,1,0,0,0,0,0,0,0,0,0
19301,Q401N2,ZACN,0,1,0,0,0,0,0,0,0,0,0,0
19302,O14771,ZNF213,1,0,1,0,0,0,0,0,0,0,0,0
19303,Q6DD87,ZNF787,1,0,1,0,0,0,0,0,0,0,0,0
19304,P17028,ZNF24,1,0,1,0,0,0,0,0,0,0,0,0
19305,Q8N782,ZNF525,1,0,1,0,0,0,0,0,0,0,0,0
19306,Q8N1W2,ZNF710,1,0,1,0,0,0,0,0,0,0,0,0
19307,Q3MIS6,ZNF528,1,0,1,0,0,0,0,0,0,0,0,0
19308,O43309,ZSCAN12,1,0,1,0,0,0,0,0,0,0,0,0
19309,Q14587,ZNF268,1,0,1,0,0,0,0,0,0,0,0,0
19310,Q8TB69,ZNF519,1,0,1,0,0,0,0,0,0,0,0,0
19311,Q8N3Z6,ZCCHC7,0,0,0,0,0,0,0,0,0,0,0,0
19312,Q96LW1,ZNF354B,1,0,1,0,0,0,0,0,0,0,0,0
19313,O96006,ZBED1,0,0,1,0,0,0,0,0,0,1,0,0
19314,P58317,ZNF121,1,0,1,0,0,0,0,0,0,0,0,0
19315,A6NK75,ZNF98,1,0,1,0,0,0,0,0,0,0,0,0
19316,A8MQ14,ZNF850,1,0,1,0,0,0,0,0,0,0,0,0
19317,P52737,ZNF136,1,0,1,0,0,0,0,0,0,0,0,0
19318,Q96M85,,0,0,0,0,0,0,0,0,0,0,0,0
19319,Q6ZMY9,ZNF517,1,0,1,0,0,0,0,0,0,0,0,0
19320,Q9Y6R6,ZNF780B,1,0,1,0,0,0,0,0,0,0,0,0
19321,O15014,ZNF609,1,0,0,0,0,0,0,0,0,0,0,0
19322,Q9Y462,ZNF711,1,0,1,0,0,0,0,0,0,0,0,0
19323,Q9H8V8,,0,0,0,0,0,0,0,0,0,0,0,0
19324,Q9HAA7,,0,0,0,0,0,0,0,0,0,0,0,0
19325,Q5PR19,,0,0,0,0,0,0,0,0,0,0,0,0
19326,Q5BJH7,YIF1B,0,1,0,0,0,0,0,0,0,0,0,0
19327,Q08ER8,ZNF543,1,0,1,0,0,0,0,0,0,0,0,0
19328,Q8IYX0,ZNF679,1,0,1,0,0,0,0,0,0,0,0,0
19329,Q13106,ZNF154,1,0,1,0,0,0,0,0,0,0,0,0
19330,Q7Z398,ZNF550,1,0,1,0,0,0,0,0,0,0,0,0
19331,Q9C0A1,ZFHX2,1,0,1,0,0,0,0,0,0,0,0,0
19332,Q9UK10,ZNF225,1,0,1,0,0,0,0,0,0,0,0,0
19333,O43830,ZNF73,1,0,1,0,0,0,0,0,0,0,0,0
19334,Q5SVQ8,ZBTB41,1,0,1,0,0,0,0,0,0,0,0,0
19335,P17097,ZNF7,1,0,1,0,0,0,0,0,0,0,0,0
19336,P16415,ZNF823,1,0,1,0,0,0,0,0,0,0,0,0
19337,Q86VM9,ZC3H18,0,0,0,0,0,0,0,0,0,0,0,0
19338,Q9H7X3,ZNF696,1,0,1,0,0,0,0,0,0,0,0,0
19339,O15015,ZNF646,1,0,1,0,0,0,0,0,0,0,0,0
19340,Q6P9G9,ZNF449,1,0,1,0,0,0,0,0,0,0,0,0
19341,O15156,ZBTB7B,1,0,1,0,0,0,0,0,0,0,0,0
19342,Q49AG3,ZBED5,0,0,0,0,0,0,0,0,0,0,0,0
19343,P86452,ZBED6,1,0,1,0,0,0,0,0,0,0,0,0
19344,Q66K41,ZNF385C,0,0,0,0,0,0,0,0,0,0,0,0
